Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Academic_Pressure_Index,Wellness_Ratio,GPA_Efficiency
0.6599999999999999,0.19999999999999996,0.9166666666666666,0.24615384615384617,0.5738636363636362,2,0.26021602953403433,0.17567991902356525,0.24600647091418681
0.21999999999999997,0.04000000000000026,0.18333333333333335,0.876923076923077,0.2727272727272727,2,0.42934717889486607,0.7076167775721225,0.39030959521018815
0.8599999999999994,0.9599999999999995,0.3666666666666666,0.12307692307692307,0.8806818181818183,2,0.29675785520710296,0.21439023343074223,0.28839474396036524
0.5199999999999998,0.28,0.35,0.37692307692307697,0.3352272727272727,1,0.3784832002986248,0.3004813311302328,0.19502081473464172
0.8999999999999997,0.8999999999999997,0.08333333333333333,0.05384615384615385,0.659090909090909,2,0.4168236862664022,0.16421936065552326,0.15658192470632148
0.5,0.5999999999999999,0.18333333333333335,0.5076923076923077,0.6761363636363638,1,0.330496799552056,0.45213434273511355,0.4206701943799712
0.3400000000000001,0.19999999999999996,0.06666666666666667,0.576923076923077,0.13636363636363624,1,0.48328834493019124,0.47464638583236607,0.18912698720184173
0.8200000000000001,0.3400000000000003,0.5666666666666668,0.11538461538461542,0.659090909090909,2,0.38319844189670016,0.10729961498548804,0.19836189427678674
0.7799999999999998,0.16000000000000014,0.8833333333333333,0.1076923076923077,0.4204545454545454,2,0.3151462952874675,0.07692110119377363,0.09533050876528926
0.41999999999999993,0.1200000000000001,0.7666666666666666,0.5,0.5056818181818181,2,0.24261040040961393,0.3721756365773182,0.37688065872527365
2.220446049250313e-16,0.5199999999999998,0.049999999999999996,0.7230769230769232,0.16477272727272707,0,0.19927194060437511,0.9314520306590813,0.5499179929524028
0.24,0.7199999999999998,0.9666666666666666,0.26153846153846155,0.26704545454545436,1,0.060437633987364875,0.44844600821747227,0.3669257154100066
0.21999999999999997,0.7399999999999995,0.8499999999999999,0.1076923076923077,0.18749999999999978,1,0.06830944391602609,0.3561839819737439,0.3250031785154529
0.31999999999999984,0.8199999999999996,0.16666666666666666,0.3384615384615385,0.34659090909090917,1,0.21337394279050617,0.48471508120759377,0.35290697171156393
0.3800000000000001,0.7999999999999998,0.7333333333333334,0.007692307692307693,0.38636363636363624,1,0.11832300331306869,0.24507331678489827,0.3299881331182649
0.5999999999999999,0.0800000000000003,0.5499999999999999,0.3615384615384616,0.7045454545454546,2,0.3959254187840191,0.22649192586702785,0.3613575336062381
0.6999999999999997,0.7799999999999998,0.5666666666666667,0.19230769230769232,0.6647727272727273,2,0.23916525962655452,0.2524399533000544,0.2715292410687885
0.2999999999999998,0.7599999999999996,0.09999999999999998,0.39999999999999997,0.24431818181818166,1,0.23946184150333147,0.520463289448111,0.2970052555666344
0.5199999999999998,0.3599999999999999,0.9333333333333332,0.15384615384615385,0.5738636363636362,1,0.18554471500070682,0.1919924269416419,0.341788440793784
0.7199999999999998,0.9199999999999997,0.4666666666666666,0.09230769230769231,0.6988636363636365,2,0.24087464261262173,0.22428686178927879,0.2776691933597558
0.7199999999999998,0.28,0.75,0.08461538461538462,0.5340909090909092,2,0.3063567904449357,0.09773327419188313,0.18811329709018187
0.3400000000000003,0.8600000000000003,0.4833333333333334,0.09230769230769233,0.30681818181818166,1,0.14182499672603263,0.32697196324690736,0.3080431664021862
0.7199999999999998,0.9399999999999995,0.2833333333333333,0.13846153846153847,0.47159090909090895,2,0.2826147268285538,0.25113156218872634,0.15414381919482611
0.7799999999999996,0.3799999999999999,0.016666666666666663,0.39999999999999997,0.5795454545454544,2,0.6373525526446692,0.2584998683160321,0.17888363029554566
0.8399999999999996,0.6999999999999997,0.9666666666666666,0.038461538461538464,0.4772727272727273,2,0.2064385811157082,0.13274812526671356,0.09520080046955326
0.6999999999999997,0.54,0.7333333333333334,0.007692307692307693,0.5454545454545454,2,0.2470020795048257,0.11275727884671152,0.20591546968935825
0.060000000000000275,0.7200000000000002,0.8666666666666668,0.22307692307692312,0.3693181818181819,0,0.02853604342214125,0.5257284511323417,0.6542457360364532
0.5599999999999998,0.14000000000000012,0.8666666666666667,0.28461538461538466,0.46590909090909083,2,0.2560014857663513,0.2075703342859391,0.24797546954474414
0.16000000000000014,0.30000000000000004,0.8666666666666667,0.4076923076923077,0.4772727272727273,0,0.10515078667575248,0.4810963776254702,0.6164047941123075
0.2599999999999998,0.5799999999999998,0.8333333333333331,0.17692307692307688,0.47159090909090895,1,0.10010502330136675,0.344083393357806,0.5002594074949115
0.8999999999999997,0.6799999999999999,0.049999999999999996,0.4461538461538462,0.47159090909090895,2,0.5142169475903687,0.303085194560512,0.0643279640489629
0.30000000000000004,0.6199999999999999,0.3333333333333333,0.46153846153846156,0.46590909090909083,1,0.2065809628262584,0.5255372309141847,0.4563529283771889
0.74,0.060000000000000275,0.7833333333333334,0.2846153846153847,0.5454545454545454,2,0.3619364086987181,0.15129043964732417,0.18293092375871278
0.6799999999999999,0.06000000000000005,0.3666666666666667,0.5230769230769231,0.38636363636363624,2,0.5334588949574438,0.28518962131145886,0.12929166478561882
0.9399999999999995,0.6799999999999999,0.35,0.09230769230769231,0.6477272727272727,2,0.39885466724444685,0.13651778128551192,0.13150823477207685
0.76,0.28,0.2833333333333333,0.5153846153846154,0.4602272727272725,2,0.5104198720908589,0.30107317688054014,0.12656118894818147
0.43999999999999995,0.06000000000000005,0.5166666666666666,0.34615384615384615,0.44886363636363624,2,0.3531151270749072,0.2590144282703163,0.3237336114444139
0.7399999999999995,0.41999999999999993,0.31666666666666665,0.2692307692307693,0.5,2,0.42825846206849916,0.21194447617168363,0.1585098149767199
0.3999999999999999,0.19999999999999996,0.4833333333333333,0.5384615384615385,0.3579545454545454,1,0.3046593093736034,0.42260877133826735,0.2949624563409542
0.6599999999999997,0.5999999999999996,0.04999999999999999,0.2692307692307692,0.4545454545454546,2,0.4511280942217175,0.26707202773000616,0.1788116467076052
0.0800000000000003,0.30000000000000004,0.09999999999999999,0.5923076923076923,0.5113636363636365,0,0.28685271903119225,0.6773793555874565,0.7503814361211457
0.6399999999999997,0.020000000000000018,0.9666666666666666,0.2923076923076923,0.7159090909090908,2,0.28117913810564366,0.1680719810668916,0.3396577771947408
0.26,0.6999999999999997,0.6166666666666667,0.2153846153846154,0.2727272727272727,1,0.11933020678120407,0.40166859924761034,0.35271527320970886
0.5999999999999999,0.9399999999999995,0.049999999999999996,0.19230769230769232,0.4431818181818181,1,0.3139100408269946,0.31306607710518364,0.2086493031124067
0.16000000000000014,0.74,0.8333333333333335,0.053846153846153856,0.40340909090909105,0,0.05549921393593707,0.34462487387746976,0.5568783756667451
0.6999999999999997,0.3999999999999999,0.016666666666666666,0.4384615384615385,0.4374999999999998,2,0.5864134425554919,0.3028809190748726,0.1465506289174926
0.5799999999999998,0.45999999999999996,0.95,0.16153846153846155,0.6647727272727273,1,0.18196956596588107,0.20253921596978333,0.3524488349875149
0.18000000000000016,0.9799999999999998,0.09999999999999999,0.37692307692307697,0.32954545454545436,0,0.1505550664240022,0.637421810755928,0.4754661403371069
2.220446049250313e-16,0.10000000000000009,0.75,0.5615384615384615,0.2727272727272727,2,0.10808274994817926,0.65441495447453,0.6508381391539636
0.2599999999999998,0.7199999999999993,0.016666666666666663,0.5615384615384615,0.49431818181818166,1,0.2618616861368227,0.6424794602413375,0.5171215942703632
0.5799999999999998,0.6399999999999997,0.21666666666666667,0.3153846153846154,0.4772727272727273,1,0.33557604141749064,0.32360734598454344,0.24151055151894807
0.19999999999999996,0.7399999999999995,0.016666666666666666,0.4384615384615385,0.40340909090909105,1,0.2328264988126296,0.601646251426629,0.5118520572710176
0.24,0.28,0.25,0.6923076923076923,0.38636363636363624,1,0.30348826271338813,0.6293074566897122,0.456880040138978
0.7399999999999995,0.6799999999999999,0.06666666666666667,0.3153846153846154,0.5227272727272727,2,0.4433316539607435,0.28397114454436057,0.1707203693677165
0.9599999999999995,0.7999999999999994,0.24999999999999994,0.023076923076923075,0.7102272727272729,2,0.4053888672660376,0.12309099493371725,0.15187512045541074
0.19999999999999996,0.7399999999999995,0.7333333333333334,0.18461538461538463,0.4602272727272725,1,0.07927747825855017,0.42025286727002287,0.5561152940436286
0.5199999999999998,0.3800000000000001,0.9166666666666666,0.28461538461538466,0.6306818181818181,1,0.18554471500070677,0.27010443795742733,0.3767331136650084
0.26,0.8999999999999997,0.6666666666666666,0.2076923076923077,0.6704545454545454,1,0.08521313397011984,0.44878376770290473,0.6478035417801139
0.7799999999999998,0.6399999999999997,0.21666666666666667,0.2923076923076923,0.5511363636363635,2,0.4077961396791788,0.25479417919108804,0.16396343002228553
0.43999999999999995,0.9399999999999995,0.049999999999999996,0.3230769230769231,0.6704545454545454,1,0.2590227632593104,0.4468207620149395,0.4675891709152108
0.8199999999999996,0.43999999999999995,0.016666666666666666,0.49230769230769234,0.6420454545454546,2,0.620301034206893,0.3030088718456716,0.18960652379033593
0.06000000000000005,0.9199999999999997,0.09999999999999999,0.5,0.09659090909090917,0,0.12153552104806067,0.8119752379061577,0.41372103067050847
0.76,0.6599999999999999,0.2333333333333333,0.3,0.5795454545454544,2,0.3874702904816514,0.2673429842534818,0.18993812975425695
0.08000000000000007,0.6599999999999997,0.8833333333333331,0.3307692307692307,0.2897727272727273,0,0.037455810482834556,0.579659032050594,0.55857411229298
0.8199999999999996,0.1200000000000001,0.2833333333333333,0.37692307692307697,0.5170454545454544,2,0.620301034206893,0.19065726142593656,0.12540047355636086
0.5199999999999998,0.3599999999999999,0.35,0.4153846153846154,0.4147727272727273,1,0.35091262744989904,0.33953733663812546,0.24394335675435574
0.8199999999999996,0.30000000000000004,0.7999999999999999,0.03076923076923077,0.6249999999999998,2,0.3175530652912055,0.06018442351914757,0.1808511533038848
0.3599999999999999,0.9399999999999995,0.7999999999999999,0.05384615384615385,0.4829545454545454,1,0.08679037143571774,0.31452099359042096,0.41291094111701565
0.10000000000000009,0.5599999999999998,0.5,0.46923076923076923,0.375,0,0.11443546999242823,0.6436214537026153,0.6064142145692762
0.6799999999999999,0.8599999999999999,0.3666666666666667,0.05384615384615385,0.5454545454545454,2,0.2661820387434788,0.20273804379586555,0.21781818048625434
0.43999999999999995,0.16000000000000014,0.6666666666666666,0.35384615384615387,0.5397727272727273,2,0.26910408966834787,0.2864982819890416,0.38275127686833066
0.21999999999999997,0.16000000000000014,0.0,0.8923076923076924,0.27840909090909083,2,0.48661517616941496,0.750870044722692,0.3946633563231704
0.7199999999999998,0.5199999999999998,0.13333333333333333,0.3153846153846154,0.5170454545454544,2,0.46746360022694244,0.25880147658856856,0.178848894027812
0.10000000000000009,0.5199999999999998,0.6,0.49230769230769234,0.18749999999999978,0,0.10195697381814725,0.6496179283033694,0.44706658633141616
0.24,0.3999999999999999,0.2333333333333333,0.7076923076923077,0.5056818181818181,1,0.2714376462520248,0.6718630916243569,0.54683436486795
0.41999999999999993,0.54,0.7,0.25384615384615383,0.7045454545454546,1,0.17438572413278028,0.3210788954519077,0.5078001252384362
0.6999999999999997,0.5,0.41666666666666663,0.36923076923076925,0.6249999999999998,2,0.34821458930679705,0.2873606219133902,0.24965798394231176
0.54,0.5999999999999999,0.11666666666666665,0.5461538461538462,0.6249999999999998,1,0.3722671130227492,0.4568744378307048,0.35808084692179565
0.3400000000000001,0.6999999999999997,0.19999999999999998,0.5384615384615385,0.5340909090909092,1,0.23893513670936226,0.5730960008893384,0.46659807200264625
0.19999999999999996,0.41999999999999993,0.016666666666666666,0.676923076923077,0.34659090909090917,1,0.3367795174695428,0.684097789679632,0.46758882049840655
0.7999999999999998,0.48,0.5666666666666667,0.3,0.7954545454545454,2,0.33677978216478477,0.22420166191815374,0.28020838156103023
0.26,0.7199999999999998,0.5333333333333333,0.4538461538461539,0.5113636363636365,1,0.13134012682808702,0.5691891981997684,0.529768234351952
0.8399999999999996,0.8399999999999996,0.18333333333333335,0.09230769230769231,0.7727272727272729,2,0.3778564014733796,0.18293604721076648,0.24531099480562213
0.45999999999999996,0.8599999999999999,0.8833333333333333,0.1076923076923077,0.4147727272727273,1,0.10808285803092918,0.2935261259272769,0.28659494699637034
0.45999999999999996,0.3800000000000001,0.7999999999999999,0.3615384615384616,0.4829545454545454,1,0.1931111801737521,0.33418717055872793,0.3302518510172746
0.06000000000000005,0.3800000000000001,0.5499999999999999,0.38461538461538464,0.32386363636363624,0,0.12153552104806067,0.5506194760691953,0.6141582851421296
0.9599999999999997,0.6399999999999997,0.06666666666666667,0.4076923076923077,0.8352272727272725,2,0.546861731137147,0.2644365804273564,0.2114950289238381
0.43999999999999995,0.5599999999999998,0.26666666666666666,0.26153846153846155,0.4204545454545454,1,0.29055371895675053,0.32314342028067544,0.30529059099944
0.21999999999999997,0.3800000000000001,0.06666666666666667,0.7076923076923077,0.3125,1,0.33834594550686903,0.6805834856030164,0.4207859230010643
0.7199999999999998,0.6999999999999997,0.0,0.33076923076923076,0.34659090909090917,2,0.4591997707128973,0.3009860057877005,0.08620486340411482
0.21999999999999997,0.48,0.0,0.6076923076923078,0.44886363636363624,1,0.330598541376919,0.6373302184524468,0.5252761897126405
0.54,0.76,0.5833333333333333,0.28461538461538466,0.5965909090909092,1,0.19454144838171686,0.34551128025152944,0.34083542365169384
0.7799999999999998,0.7999999999999998,0.26666666666666666,0.11538461538461539,0.6704545454545454,2,0.34109480996515706,0.1992088423169273,0.22662827116997752
0.6199999999999999,0.16000000000000014,0.19999999999999998,0.4538461538461539,0.4545454545454546,2,0.5589421897238137,0.286498355505432,0.2028295201232826
0.8999999999999997,0.8999999999999997,0.25,0.038461538461538464,0.8636363636363633,2,0.35757042912243153,0.15727606896027382,0.25722260905980343
0.8799999999999999,0.6399999999999997,0.09999999999999999,0.2692307692307693,0.7840909090909092,2,0.49790706455469924,0.22061513488120724,0.22885048978363598
0.48,0.28,0.19999999999999998,0.46923076923076923,0.3693181818181819,1,0.43307299827207757,0.3672166480572646,0.24328220443708115
0.21999999999999997,0.8999999999999997,0.5,0.28461538461538466,0.2954545454545452,1,0.09984972527545169,0.5237903921822012,0.40772463966211736
0.18000000000000016,0.6999999999999997,0.3833333333333333,0.5384615384615385,0.42613636363636376,0,0.1398462485264119,0.6765513532282715,0.551989022087419
0.7999999999999998,0.6999999999999997,0.2333333333333333,0.3076923076923077,0.75,2,0.3887563221191047,0.2681758400831469,0.2566013088339524
0.94,0.3200000000000003,0.23333333333333334,0.2923076923076924,0.7556818181818179,2,0.5969223578143003,0.1637183060428211,0.18352897910216137
0.21999999999999997,0.26,0.6666666666666666,0.4,0.27840909090909083,1,0.17136299684272735,0.4318771994872408,0.3946633563231704
0.8199999999999996,0.76,0.09999999999999999,0.18461538461538463,0.6704545454545454,2,0.42923167204460244,0.2160269799078122,0.20419880793442102
0.3599999999999999,0.04000000000000026,0.26666666666666666,0.6692307692307692,0.3806818181818181,2,0.45112791188034085,0.48427419386678316,0.3426104924584902
0.04000000000000026,0.24,0.5499999999999999,0.4461538461538462,0.3181818181818181,0,0.14058177611093245,0.5712024113820181,0.6361292399940449
0.31999999999999984,0.8799999999999999,0.2333333333333333,0.23076923076923078,0.3977272727272727,1,0.18431511096088313,0.42974738071049967,0.3891223527399609
0.8999999999999997,0.8199999999999996,0.19999999999999998,0.015384615384615385,0.7272727272727271,2,0.3978396341795718,0.13297454802690076,0.1901288194908154
0.06000000000000005,0.9999999999999998,0.3333333333333333,0.4846153846153846,0.14204545454545459,0,0.06806082722561949,0.8244207503745843,0.45380848156483256
0.7399999999999995,0.8599999999999999,0.4666666666666666,0.0,0.48863636363636354,2,0.2583424280778768,0.16266307149564155,0.15240453778122165
0.020000000000000018,0.7799999999999998,0.5666666666666667,0.4,0.2727272727272727,0,0.049514061835994244,0.7219282272853559,0.6225097326081926
0.31999999999999984,0.24,0.016666666666666666,0.6538461538461539,0.49431818181818166,1,0.4837988111690229,0.5446798453862418,0.4575291835713776
0.76,0.8399999999999996,0.6,0.16923076923076924,0.7670454545454546,2,0.236724909929008,0.23736059080720764,0.28953046530666116
0.5599999999999996,0.8599999999999994,0.43333333333333324,0.13846153846153847,0.5454545454545454,1,0.21474402290571534,0.2794511901529426,0.295643589018341
0.76,0.6999999999999997,0.31666666666666665,0.23076923076923078,0.6136363636363635,2,0.34557580021365664,0.24110838998799192,0.20804582712742115
0.21999999999999997,0.9199999999999997,0.9166666666666666,0.03076923076923077,0.42613636363636376,1,0.04219993588287682,0.35077732357992264,0.5078611452607115
0.21999999999999997,0.9799999999999998,0.43333333333333335,0.1076923076923077,0.14204545454545459,1,0.09984972527545169,0.4210638826995984,0.29017308961159427
0.8,0.6000000000000003,0.03333333333333334,0.3000000000000001,0.8522727272727275,2,0.5180637737987024,0.24618875100065027,0.3097172224698771
0.6799999999999999,0.9399999999999995,0.11666666666666665,0.28461538461538466,0.5227272727272727,2,0.3191876849834976,0.33623107405920705,0.20517153538616362
0.5,0.6999999999999997,0.5666666666666667,0.13846153846153847,0.4204545454545454,1,0.19744760914588602,0.26304541864535746,0.2613224888827582
0.6399999999999997,0.18000000000000016,0.7,0.25384615384615383,0.5056818181818181,2,0.32206162221847023,0.18013806523101825,0.21982310698193286
0.45999999999999996,0.8399999999999996,0.13333333333333333,0.3076923076923077,0.6647727272727273,1,0.26588367295527104,0.40647347212575213,0.4466702617396857
0.8399999999999996,0.9599999999999997,0.16666666666666666,0.06153846153846154,0.7443181818181817,2,0.3494851714317765,0.1901057503456313,0.23087732227330793
0.48,0.16000000000000014,0.5666666666666667,0.4461538461538462,0.5397727272727273,2,0.31689299705522267,0.32710507625938323,0.3509495710763292
0.5799999999999998,0.3599999999999999,0.049999999999999996,0.5076923076923077,0.5113636363636365,1,0.528433947679821,0.36952974012807316,0.261681148513233
0.04000000000000026,0.0800000000000003,0.6,0.6230769230769231,0.17613636363636354,2,0.16144533687146376,0.6663387772800451,0.5084468589659151
0.8599999999999999,0.19999999999999996,0.6333333333333333,0.1076923076923077,0.7272727272727271,2,0.41612358015282125,0.07253804071742984,0.21129099559625664
0.28,0.9999999999999993,0.016666666666666663,0.3307692307692307,0.4374999999999998,1,0.19978798286201074,0.547022184095418,0.45513991526561604
0.9799999999999998,0.8399999999999996,0.03333333333333333,0.2153846153846154,0.8011363636363638,2,0.4876223891342244,0.20987678062348195,0.18524366517720503
0.3400000000000003,0.9800000000000002,0.8166666666666669,0.1692307692307693,0.40909090909090895,1,0.07563260211972597,0.4057316552924852,0.3793928739223932
0.0800000000000003,0.21999999999999997,0.4666666666666666,0.6846153846153846,0.23863636363636376,0,0.18131712783681506,0.7262395173558878,0.5143108837172495
0.26,0.16000000000000014,0.15,0.8153846153846154,0.3920454545454546,2,0.41016726209467014,0.6686545538276123,0.4412417537808303
0.28,0.31999999999999984,0.29999999999999993,0.4615384615384615,0.46590909090909083,1,0.28777314241660135,0.4594174155761209,0.47588830966406503
0.24,0.26,0.35,0.6846153846153846,0.34090909090909083,1,0.2714376462520248,0.618668547956051,0.42261172595651264
0.21999999999999997,0.14000000000000012,0.35,0.5307692307692308,0.40340909090909105,2,0.3015954361897839,0.49135044181927423,0.49044610080878204
0.8599999999999999,0.0800000000000003,0.4833333333333333,0.4461538461538462,0.721590909090909,2,0.5337896398929903,0.20729762379507657,0.20843530121240061
0.7999999999999998,0.5799999999999998,0.5,0.27692307692307694,0.42613636363636376,2,0.33153444278422795,0.23153069161231923,0.08840091565352326
0.14000000000000012,0.28,0.4833333333333333,0.5,0.34090909090909083,0,0.1855446019611913,0.5565148176458549,0.5293242715027066
0.30000000000000004,0.06000000000000005,0.41666666666666663,0.49230769230769234,0.32386363636363624,2,0.3367795785530384,0.4037626357284174,0.3542069842678591
0.45999999999999996,0.5799999999999998,0.6499999999999999,0.15384615384615385,0.5397727272727273,1,0.18948343820553673,0.25738297514376474,0.366632604368028
0.31999999999999984,0.8399999999999996,0.9833333333333334,0.007692307692307693,0.46590909090909083,1,0.06491818758228038,0.27483840658232517,0.43740952744449035
0.8800000000000001,0.2000000000000004,0.4833333333333334,0.32307692307692315,0.659090909090909,2,0.489672581678786,0.16798646171666817,0.16669356663252477
0.48,0.3599999999999999,0.8666666666666667,0.09230769230769231,0.6875,1,0.18812676691589827,0.16665878906785817,0.4442612888303442
0.3999999999999997,0.45999999999999974,0.7666666666666664,0.29230769230769227,0.43181818181818166,1,0.1686202528795039,0.3330899370638917,0.3442843604880118
0.9599999999999997,0.5599999999999998,0.5499999999999999,0.18461538461538463,0.6647727272727273,2,0.37077529833506095,0.15337933468235418,0.13019515373961876
0.48,0.21999999999999997,0.5499999999999999,0.35384615384615387,0.6647727272727273,1,0.30515139822915616,0.28699350446150196,0.4299056399451112
0.14000000000000012,0.18000000000000016,0.2833333333333333,0.6461538461538462,0.21590909090909083,2,0.27960532985217623,0.6375198305782017,0.42681994270509505
0.21999999999999997,0.8199999999999996,0.2833333333333333,0.49230769230769234,0.2556818181818181,1,0.15255163779340372,0.6481435352400892,0.37724831187124097
0.3800000000000001,0.3599999999999999,0.08333333333333333,0.5076923076923077,0.4772727272727273,1,0.4135339691602089,0.4506047321831964,0.39157178027658135
0.5599999999999998,0.7999999999999998,0.11666666666666665,0.23846153846153847,0.40340909090909105,1,0.3167392648757995,0.3217340465452976,0.2105219471012042
0.21999999999999997,0.24,0.26666666666666666,0.5076923076923077,0.4602272727272725,1,0.3015954361897839,0.5021637586069165,0.5339837119386052
2.220446049250313e-16,0.7999999999999998,0.6333333333333333,0.2076923076923077,0.21590909090909083,0,0.03304160877450277,0.5818576249976235,0.5977222727320893
0.45999999999999996,0.10000000000000009,0.4833333333333333,0.5307692307692308,0.5397727272727273,2,0.36128287515719537,0.3703303213422401,0.366632604368028
0.9199999999999999,0.30000000000000027,0.2,0.5000000000000001,0.7159090909090908,2,0.620423153557493,0.25672426220075506,0.1743454820406679
0.45999999999999996,0.76,0.15,0.3923076923076923,0.46590909090909083,1,0.2813737520728734,0.4380987290613253,0.31933762501204843
0.48,0.5999999999999999,1.0,0.06923076923076923,0.43181818181818166,1,0.1276854526931593,0.20677036086573944,0.28276023887147217
0.8199999999999996,0.04000000000000026,0.19999999999999998,0.6,0.7954545454545454,2,0.7405723138066225,0.28126339886120666,0.2684048581683961
0.3400000000000003,0.6200000000000001,0.9166666666666667,0.1307692307692308,0.49431818181818166,1,0.10303805287773918,0.292514597976967,0.43885096352256536
0.06000000000000005,0.5599999999999998,0.43333333333333335,0.6307692307692307,0.7613636363636362,0,0.1146797919497635,0.8057524816719442,0.9999999999999999
0.8399999999999996,0.020000000000000018,0.45,0.49230769230769234,0.5852272727272727,2,0.5742725395050058,0.22236941445252237,0.1500487560923477
0.5999999999999999,0.18000000000000016,0.3833333333333333,0.5153846153846154,0.5852272727272727,2,0.43439416172664147,0.3295563916267372,0.2916429066416629
0.7999999999999998,0.76,0.09999999999999999,0.3076923076923077,0.5454545454545454,2,0.42193283240839974,0.2791693846243952,0.1503694815621024
0.6800000000000002,0.9199999999999999,0.23333333333333334,0.17692307692307696,0.6647727272727273,2,0.2889613259256415,0.2773370901194976,0.2842130672617308
0.06000000000000005,0.8199999999999996,0.5166666666666666,0.49230769230769234,0.23295454545454541,0,0.0630932319191326,0.7746387005008771,0.5339833833534807
0.3400000000000001,0.9599999999999997,0.6666666666666666,0.26153846153846155,0.5170454545454544,1,0.09813949428643973,0.4598789435738202,0.4547064540826119
0.9399999999999995,0.6199999999999999,0.5833333333333333,0.12307692307692308,0.7897727272727271,2,0.3387513447211282,0.13991784688017553,0.19995658257481985
0.9399999999999995,0.7399999999999995,0.09999999999999999,0.11538461538461539,0.6363636363636362,2,0.48063746989876155,0.15691817485349377,0.12603236694785724
0.28,0.020000000000000018,0.7166666666666666,0.33076923076923076,0.5113636363636365,2,0.23216300186712877,0.2945143218927384,0.5090857407015833
0.9999999999999998,0.3400000000000001,0.08333333333333333,0.4307692307692308,0.8806818181818183,2,0.7179410190158018,0.21577332284335096,0.21263324771816527
0.43999999999999995,0.3400000000000001,0.8333333333333333,0.3153846153846154,0.5511363636363635,1,0.18724715394055216,0.3048208511348586,0.39012848504632014
0.06000000000000005,0.16000000000000014,0.6,0.6846153846153846,0.2954545454545452,2,0.15187576586889864,0.7248566506271701,0.5891036283331766
0.16000000000000014,0.43999999999999995,0.5,0.3153846153846154,0.3352272727272727,0,0.15516743198182545,0.4526648143446367,0.5019309124862267
0.6599999999999997,0.7599999999999996,0.3833333333333332,0.12307692307692307,0.38636363636363624,2,0.27806029325573844,0.22336275834866484,0.140414604303844
0.8999999999999995,0.7599999999999996,0.016666666666666663,0.17692307692307688,0.5681818181818183,2,0.4973814680248353,0.1954641732841457,0.11185273166032972
0.3999999999999999,0.8999999999999997,0.6,0.03076923076923077,0.659090909090909,1,0.13165084710994954,0.2765517259432334,0.496044065555881
0.31999999999999984,0.28,0.18333333333333335,0.5461538461538462,0.36363636363636354,1,0.3687971171415959,0.48471508120759377,0.36497876538769625
0.41999999999999993,0.1200000000000001,0.7333333333333334,0.27692307692307694,0.34659090909090917,2,0.25216185356334986,0.23746604633759946,0.2721450855147437
0.54,0.5,0.3,0.4461538461538462,0.36363636363636354,1,0.33309103592997635,0.3797768671989681,0.1994229528368585
0.16000000000000014,0.54,0.9,0.35384615384615387,0.5852272727272727,0,0.06880280448827022,0.5095279409063036,0.703404944148129
0.3400000000000001,0.6599999999999999,0.9333333333333332,0.038461538461538464,0.46590909090909083,1,0.09574307709583132,0.24328979044848079,0.4190316003225084
0.6600000000000004,0.40000000000000036,0.2833333333333334,0.2615384615384616,0.7159090909090908,2,0.419583724545289,0.22336275834866484,0.3260003092553555
0.020000000000000018,0.7999999999999998,0.09999999999999999,0.46153846153846156,0.17045454545454541,0,0.12952307756116224,0.780129295993072,0.5287758470114073
0.1200000000000001,0.21999999999999997,0.06666666666666667,0.6153846153846154,0.6136363636363635,0,0.356130705290602,0.6405161634597952,0.7805929502352332
0.5999999999999999,0.04000000000000026,0.6666666666666666,0.2923076923076923,0.4374999999999998,2,0.3616380563988768,0.18114356093275572,0.2053295589712364
0.18000000000000038,0.30000000000000027,0.9333333333333333,0.2846153846153847,0.375,0,0.09957754805516142,0.3802848173662401,0.5114769082196063
0.8199999999999996,0.26,0.7666666666666666,0.007692307692307693,0.4204545454545454,2,0.3378288558690511,0.04206319603209352,0.07578670746647098
0.06000000000000005,0.6999999999999997,0.45,0.5615384615384615,0.21590909090909083,0,0.08970534804840205,0.7933069692035174,0.5189505892681093
0.21999999999999997,0.26,0.5833333333333333,0.4307692307692308,0.5056818181818181,1,0.1920938803669571,0.4535038330625256,0.568813800842464
0.8199999999999996,0.3599999999999999,0.3666666666666667,0.3076923076923077,0.5852272727272727,2,0.4587513906624462,0.20152999791816903,0.16042195550216543
0.7999999999999998,0.19999999999999996,0.08333333333333333,0.5538461538461539,0.4602272727272725,2,0.7150088653758742,0.2938274440127261,0.10610622019883154
0.8399999999999996,0.3800000000000001,0.8166666666666667,0.16153846153846155,0.32386363636363624,2,0.29995572982269125,0.13274812526671356,0.01725896879505595
0.8199999999999996,0.45999999999999996,0.3,0.33076923076923076,0.659090909090909,2,0.45112816689112845,0.23052396189745541,0.19836189427678708
0.54,0.48,0.39999999999999997,0.49230769230769234,0.5681818181818183,1,0.30410873025988916,0.40119285904111723,0.323590000381592
0.16000000000000014,0.9799999999999998,0.5333333333333333,0.19230769230769232,0.3181818181818181,0,0.06880280448827022,0.5152142535624703,0.4881940466910969
0.42000000000000015,0.6200000000000001,0.9333333333333333,0.20769230769230776,0.48863636363636354,1,0.12060275418102648,0.3117885788836512,0.3656589901670023
0.6599999999999997,0.3599999999999999,0.5499999999999998,0.40769230769230763,0.7045454545454546,2,0.3288546021827182,0.29091344739255587,0.3196008021880624
